"type	latitude	longitude	altitude (ft)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc"
"T	42.636739000	-108.341384000	5680.5	128.187	545.79"
"T	42.637954000	-108.343338000	5658.3	128.317	687.42"
"T	42.638826000	-108.344584000	5656.0	128.404	461.97"
"T	42.639661000	-108.345661000	5652.1	128.484	420.23"
"T	42.641024000	-108.347040000	5634.6	128.601	620.04"
"T	42.641453000	-108.347433000	5617.0	128.637	188.75"
"T	42.641804000	-108.347755000	5614.9	128.666	154.50"
"T	42.641991000	-108.347941000	5613.9	128.682	84.56"
"T	42.643305000	-108.349030000	5602.6	128.789	561.42"
"T	42.643992000	-108.349625000	5600.5	128.845	297.19"
"T	42.644923000	-108.350468000	5601.8	128.922	408.14"
"T	42.645641000	-108.351047000	5612.7	128.980	304.54"
"T	42.646371000	-108.351685000	5686.0	129.040	316.62"
"T	42.647282000	-108.352458000	5674.0	129.114	391.78"
"T	42.648770000	-108.353772000	5705.1	129.237	647.36"
"T	42.650123000	-108.354936000	5707.1	129.347	584.14"
"T	42.651011000	-108.355709000	5712.4	129.420	384.69"
"T	42.652037000	-108.356578000	5725.3	129.504	441.00"
"T	42.653935000	-108.358241000	5731.2	129.660	823.80"
"T	42.655698000	-108.359764000	5751.3	129.804	762.05"
"T	42.657406000	-108.361245000	5733.3	129.944	739.07"
"T	42.659170000	-108.362784000	5743.9	130.089	764.66"
"T	42.660712000	-108.364136000	5681.3	130.216	669.40"
"T	42.661732000	-108.364989000	5658.5	130.298	436.85"
"T	42.662706000	-108.365955000	5666.4	130.382	439.92"
"T	42.663476000	-108.366883000	5646.8	130.453	375.58"
"T	42.664146000	-108.367800000	5642.3	130.519	347.08"
"T	42.664750000	-108.368712000	5607.9	130.581	329.59"
"T	42.665337000	-108.369656000	5611.6	130.644	332.02"
"T	42.666063000	-108.371094000	5614.8	130.733	468.62"
"T	42.666438000	-108.371920000	5616.6	130.782	260.84"
"T	42.666714000	-108.372649000	5617.6	130.824	220.37"
"T	42.667018000	-108.373443000	5621.1	130.869	240.59"
"T	42.667485000	-108.374881000	5634.5	130.949	422.56"
"T	42.667696000	-108.375680000	5650.2	130.993	228.24"
"T	42.668170000	-108.377955000	5701.6	131.113	635.80"
"T	42.668533000	-108.379819000	5688.9	131.211	518.50"
"T	42.669181000	-108.383080000	5619.4	131.383	908.30"
"T	42.669738000	-108.386058000	5605.2	131.540	826.27"
"T	42.670242000	-108.388668000	5600.4	131.677	725.60"
"T	42.670737000	-108.391135000	5583.9	131.807	687.58"
"T	42.671012000	-108.392546000	5588.8	131.882	392.50"
"T	42.671245000	-108.393744000	5594.1	131.945	333.20"
"T	42.671362000	-108.394339000	5597.3	131.976	165.61"
"T	42.672086000	-108.398002000	5608.4	132.169	1019.86"
"T	42.673092000	-108.403189000	5615.9	132.443	1442.36"
"T	42.673629000	-108.405771000	5622.6	132.579	721.45"
"T	42.674292000	-108.408924000	5631.9	132.746	881.70"
"T	42.674775000	-108.411189000	5636.7	132.866	634.05"
"T	42.674899000	-108.411823000	5639.1	132.900	176.39"
"T	42.676142000	-108.417705000	5661.6	133.211	1645.42"
"T	42.677542000	-108.424263000	5694.8	133.559	1835.91"
"T	42.678620000	-108.429372000	5724.1	133.830	1428.96"
"T	42.679064000	-108.431041000	5740.9	133.920	477.09"
"T	42.679726000	-108.432987000	5765.6	134.029	576.24"
"T	42.680627000	-108.435032000	5791.2	134.150	640.50"
"T	42.681216000	-108.436094000	5782.6	134.218	357.26"
"T	42.682623000	-108.438400000	5775.5	134.370	804.65"
"T	42.683762000	-108.440297000	5800.3	134.495	657.66"
"T	42.687863000	-108.447143000	5894.8	134.944	2371.15"
"T	42.694130000	-108.457592000	5904.4	135.630	3620.66"
"T	42.694589000	-108.458356000	5880.8	135.680	264.90"
"T	42.697147000	-108.462614000	5857.3	135.960	1476.32"
"T	42.700712000	-108.468411000	5825.7	136.344	2028.97"
"T	42.701969000	-108.471047000	5808.2	136.504	843.79"
"T	42.702586000	-108.472845000	5808.5	136.605	533.07"
"T	42.703317000	-108.475635000	5784.6	136.755	795.89"
"T	42.703530000	-108.476949000	5763.3	136.824	361.64"
"T	42.703636000	-108.477733000	5758.9	136.864	214.26"
"T	42.703724000	-108.478571000	5761.8	136.908	227.53"
"T	42.703812000	-108.479892000	5772.8	136.975	356.54"
"T	42.703844000	-108.481668000	5779.2	137.066	477.54"
"T	42.703794000	-108.483114000	5773.3	137.139	389.12"
"T	42.703693000	-108.484686000	5759.9	137.220	424.16"
"T	42.703460000	-108.487096000	5761.0	137.343	653.36"
"T	42.703162000	-108.490392000	5751.3	137.512	892.62"
"T	42.703048000	-108.491656000	5745.9	137.577	342.30"
"T	42.702971000	-108.492466000	5741.5	137.619	219.54"
"T	42.702768000	-108.494253000	5731.5	137.711	486.02"
"T	42.702469000	-108.496108000	5714.8	137.807	510.41"
"T	42.702378000	-108.496723000	5718.1	137.839	168.61"
"T	42.702070000	-108.498687000	5729.7	137.942	539.75"
"T	42.701737000	-108.500698000	5727.4	138.047	554.04"
"T	42.701169000	-108.504183000	5726.0	138.228	959.42"
"T	42.700475000	-108.508547000	5729.8	138.456	1200.08"
"T	42.700219000	-108.510555000	5730.6	138.559	547.79"
"T	42.699119000	-108.520799000	5692.7	139.086	2782.84"
"T	42.698532000	-108.526598000	5682.6	139.384	1573.53"
"T	42.698321000	-108.527950000	5672.8	139.455	371.50"
"T	42.698195000	-108.528674000	5664.1	139.493	199.98"
"T	42.698095000	-108.529241000	5665.6	139.522	156.72"
"T	42.697824000	-108.530408000	5669.0	139.585	328.90"
"T	42.697282000	-108.532334000	5673.6	139.690	554.17"
"T	42.696334000	-108.534670000	5673.4	139.825	716.77"
"T	42.696109000	-108.535337000	5679.2	139.863	197.18"
"T	42.695956000	-108.536066000	5677.5	139.901	203.76"
"T	42.695841000	-108.536840000	5680.1	139.941	212.26"
"T	42.695826000	-108.537585000	5669.5	139.979	200.36"
"T	42.695920000	-108.539608000	5652.0	140.083	544.94"
"T	42.695939000	-108.540383000	5652.8	140.122	208.46"
"T	42.695912000	-108.541185000	5660.1	140.163	215.83"
"T	42.695768000	-108.541978000	5651.2	140.205	219.55"
"T	42.695557000	-108.542760000	5650.9	140.247	223.86"
"T	42.695415000	-108.543127000	5658.3	140.268	111.41"
"T	42.694999000	-108.544031000	5662.6	140.322	286.45"
"T	42.694630000	-108.544768000	5649.9	140.368	239.47"
"T	42.694365000	-108.545327000	5649.2	140.401	178.64"
"T	42.694180000	-108.545765000	5652.7	140.427	135.69"
"T	42.694055000	-108.546151000	5675.2	140.449	113.33"
"T	42.693972000	-108.546447000	5693.2	140.465	85.13"
"T	42.693880000	-108.546876000	5663.4	140.488	120.11"
"T	42.693802000	-108.547289000	5657.9	140.509	114.62"
"T	42.693762000	-108.547904000	5677.8	140.541	165.98"
"T	42.693755000	-108.548570000	5662.4	140.575	179.07"
"T	42.693791000	-108.549137000	5643.0	140.604	153.00"
"T	42.693909000	-108.549852000	5642.6	140.641	196.98"
"T	42.694584000	-108.552872000	5681.8	140.802	848.37"
"T	42.695370000	-108.556543000	5612.6	140.996	1027.65"
"T	42.695452000	-108.557074000	5606.4	141.024	145.85"
"T	42.695490000	-108.557515000	5605.3	141.046	119.36"
"T	42.695509000	-108.558048000	5603.4	141.074	143.46"
"T	42.695499000	-108.558530000	5601.0	141.098	129.63"
"T	42.695449000	-108.559007000	5598.4	141.123	129.53"
"T	42.695375000	-108.559448000	5598.0	141.146	121.59"
"T	42.695284000	-108.559813000	5598.5	141.165	103.58"
"T	42.695170000	-108.560215000	5601.1	141.187	115.79"
"T	42.695030000	-108.560612000	5610.3	141.210	118.30"
"T	42.694199000	-108.562699000	5619.9	141.330	637.60"
"T	42.693180000	-108.565160000	5586.2	141.474	758.74"
"T	42.693035000	-108.565528000	5582.9	141.495	112.17"
"T	42.692889000	-108.565915000	5580.7	141.517	116.86"
"T	42.692761000	-108.566409000	5575.6	141.544	140.77"
"T	42.692649000	-108.566971000	5575.0	141.574	156.51"
"T	42.692576000	-108.567560000	5568.2	141.604	160.57"
"T	42.692535000	-108.568521000	5566.4	141.653	258.80"
"T	42.692570000	-108.569130000	5562.5	141.684	164.23"
"T	42.692664000	-108.569773000	5564.9	141.718	176.23"
"T	42.692773000	-108.570330000	5572.5	141.747	154.93"
"T	42.692961000	-108.571037000	5579.7	141.785	202.05"
"T	42.693460000	-108.572061000	5582.5	141.848	329.95"
"T	42.693752000	-108.572541000	5585.4	141.879	167.27"
"T	42.694045000	-108.572943000	5603.8	141.908	151.93"
"T	42.694880000	-108.573843000	5570.5	141.982	388.79"
"T	42.695324000	-108.574326000	5566.3	142.021	207.48"
"T	42.695762000	-108.574889000	5564.5	142.063	219.98"
"T	42.696023000	-108.575296000	5561.2	142.090	144.98"
"T	42.696316000	-108.575809000	5561.6	142.123	174.42"
"T	42.696707000	-108.576630000	5567.1	142.173	262.72"
"T	42.696936000	-108.577389000	5602.1	142.215	220.45"
"T	42.697219000	-108.578242000	5643.2	142.262	251.44"
"T	42.697603000	-108.579619000	5560.0	142.337	395.75"
"T	42.698182000	-108.581818000	5574.8	142.456	627.69"
"T	42.698638000	-108.583586000	5632.7	142.552	503.51"
"T	42.699059000	-108.585134000	5579.3	142.636	443.53"
"T	42.699661000	-108.586834000	5542.5	142.732	506.94"
"T	42.700284000	-108.588121000	5524.3	142.810	413.83"
"T	42.701408000	-108.590092000	5503.3	142.937	669.73"
"T	42.702718000	-108.592202000	5498.5	143.077	741.39"
"T	42.704691000	-108.595399000	5497.5	143.290	1120.53"
"T	42.705880000	-108.597365000	5504.0	143.419	683.41"
"T	42.706994000	-108.598923000	5491.6	143.529	583.28"
"T	42.710246000	-108.602754000	5480.7	143.827	1570.05"
"T	42.712188000	-108.605049000	5475.2	144.005	938.85"
"T	42.713754000	-108.606811000	5462.6	144.145	741.63"
"T	42.716042000	-108.609495000	5458.8	144.354	1102.59"
"T	42.717246000	-108.610867000	5456.3	144.462	573.16"
"T	42.718345000	-108.612105000	5456.3	144.561	520.70"
"T	42.718710000	-108.612525000	5457.2	144.594	174.46"
"T	42.722846000	-108.617301000	5456.8	144.969	1979.78"
"T	42.724833000	-108.619616000	5455.4	145.150	954.69"
"T	42.726539000	-108.621623000	5435.9	145.306	823.07"
"T	42.727390000	-108.622911000	5445.2	145.394	464.73"
"T	42.727957000	-108.624101000	5419.1	145.466	380.72"
"T	42.728383000	-108.625260000	5407.3	145.532	347.98"
"T	42.728606000	-108.625985000	5405.8	145.572	211.08"
"T	42.728760000	-108.626484000	5408.0	145.599	145.35"
"T	42.728998000	-108.627256000	5406.0	145.642	224.84"
"T	42.729352000	-108.628479000	5416.4	145.709	353.03"
"T	42.729668000	-108.629863000	5426.2	145.782	389.30"
"T	42.729786000	-108.630796000	5433.3	145.831	254.35"
"T	42.729888000	-108.631998000	5451.4	145.892	325.10"
"T	42.729928000	-108.632717000	5456.7	145.929	193.74"
"T	42.729935000	-108.633639000	5463.0	145.976	247.75"
"T	42.729888000	-108.634669000	5473.3	146.028	277.28"
"T	42.729794000	-108.635699000	5503.4	146.081	278.87"
"T	42.729644000	-108.636761000	5516.6	146.136	290.54"
"T	42.729242000	-108.639079000	5548.1	146.257	639.83"
"T	42.729061000	-108.640667000	5559.6	146.339	431.76"
"T	42.728942000	-108.642228000	5574.7	146.419	421.67"
"T	42.728939000	-108.642415000	5575.9	146.428	50.26"
"T	42.728924000	-108.643500000	5556.0	146.484	291.59"
"T	42.729001000	-108.644611000	5541.3	146.541	299.84"
"T	42.729163000	-108.645205000	5538.1	146.573	170.18"
"T	42.729463000	-108.645766000	5535.8	146.608	186.22"
"T	42.729736000	-108.646062000	5533.7	146.632	127.38"
"T	42.729770000	-108.646087000	5533.4	146.635	14.10"
"T	42.730154000	-108.646372000	5532.5	146.665	159.53"
"T	42.730622000	-108.646526000	5530.9	146.698	175.51"
"T	42.731134000	-108.646663000	5528.5	146.734	190.20"
"T	42.732084000	-108.646746000	5524.8	146.800	346.95"
"T	42.732443000	-108.646777000	5523.6	146.825	131.11"
"T	42.733802000	-108.647017000	5523.4	146.919	499.48"
"T	42.734996000	-108.647282000	5523.6	147.003	440.95"
"T	42.736924000	-108.647737000	5543.0	147.138	713.23"
"T	42.739561000	-108.648344000	5522.4	147.323	974.82"
"T	42.739700000	-108.648376000	5522.0	147.332	51.38"
"T	42.742048000	-108.648917000	5531.8	147.497	868.01"
"T	42.747015000	-108.650086000	5463.9	147.845	1837.31"
"T	42.747785000	-108.650232000	5453.2	147.898	283.36"
"T	42.748694000	-108.650481000	5447.1	147.962	337.98"
"T	42.751465000	-108.651152000	5433.8	148.157	1025.88"
"T	42.753232000	-108.651564000	5428.5	148.280	653.44"
"T	42.754560000	-108.651843000	5418.7	148.373	489.77"
"T	42.754900000	-108.651915000	5412.3	148.397	125.42"
"T	42.755396000	-108.652020000	5415.0	148.432	182.96"
"T	42.757668000	-108.652398000	5436.1	148.590	834.26"
"T	42.758014000	-108.652457000	5442.9	148.614	127.10"
"T	42.759965000	-108.652819000	5448.4	148.750	717.68"
"T	42.761208000	-108.653000000	5475.7	148.836	455.63"
"T	42.762249000	-108.653197000	5442.7	148.908	383.08"
"T	42.765283000	-108.654041000	5390.0	149.122	1128.77"
"T	42.765970000	-108.654268000	5382.4	149.171	257.70"
"T	42.766658000	-108.654502000	5387.0	149.220	258.50"
"T	42.767967000	-108.655108000	5383.8	149.315	504.07"
"T	42.769220000	-108.655742000	5383.5	149.408	487.37"
"T	42.770681000	-108.656582000	5402.0	149.517	578.28"
"T	42.771444000	-108.657071000	5406.6	149.576	307.53"
"T	42.772237000	-108.657628000	5409.5	149.637	325.42"
"T	42.773491000	-108.658565000	5428.4	149.736	521.71"
"T	42.774845000	-108.659721000	5442.9	149.846	582.98"
"T	42.776119000	-108.660899000	5440.8	149.953	561.82"
"T	42.777367000	-108.662117000	5422.2	150.059	560.21"
"T	42.779222000	-108.663907000	5376.7	150.216	829.48"
"T	42.781455000	-108.666076000	5344.2	150.406	1000.72"
"T	42.783688000	-108.668258000	5369.1	150.595	1002.74"
"T	42.785118000	-108.669642000	5398.6	150.717	640.06"
"T	42.785324000	-108.669861000	5401.8	150.735	95.36"
"T	42.785611000	-108.670164000	5399.1	150.760	132.51"
"T	42.785936000	-108.670466000	5388.1	150.787	143.54"
"T	42.791201000	-108.675416000	5333.7	151.229	2334.06"
"T	42.792556000	-108.676796000	5335.3	151.346	617.33"
"T	42.794349000	-108.678524000	5323.8	151.498	801.36"
"T	42.796132000	-108.680239000	5360.7	151.649	796.36"
"T	42.797300000	-108.681465000	5367.0	151.751	538.05"
"T	42.797511000	-108.681693000	5374.3	151.769	98.28"
"T	42.798416000	-108.682964000	5381.5	151.859	474.52"
"T	42.799280000	-108.684321000	5368.5	151.950	481.47"
"T	42.799869000	-108.685448000	5357.2	152.020	370.91"
"T	42.801159000	-108.688107000	5325.6	152.182	854.59"
"T	42.802119000	-108.690111000	5340.4	152.304	641.63"
"T	42.802457000	-108.690876000	5342.0	152.349	239.43"
"T	42.802821000	-108.691628000	5344.9	152.395	241.52"
"T	42.803280000	-108.692660000	5344.6	152.456	323.57"
"T	42.803449000	-108.693041000	5343.3	152.479	119.37"
"T	42.804315000	-108.694753000	5331.1	152.584	557.42"
"T	42.804725000	-108.695603000	5336.0	152.636	272.70"
"T	42.804842000	-108.695844000	5338.2	152.651	77.47"
"T	42.805053000	-108.696235000	5344.1	152.675	130.09"
"T	42.805186000	-108.696513000	5345.8	152.692	88.97"
"T	42.805824000	-108.697628000	5351.0	152.764	378.95"
"T	42.806206000	-108.698222000	5353.4	152.804	211.65"
"T	42.806264000	-108.698311000	5353.1	152.810	31.90"
"T	42.807338000	-108.699737000	5347.5	152.914	547.42"
"T	42.807476000	-108.699899000	5350.3	152.926	66.48"
"T	42.808283000	-108.700843000	5351.7	153.000	388.18"
"T	42.810097000	-108.703002000	5368.2	153.166	879.07"
"T	42.810630000	-108.703708000	5376.3	153.218	271.35"
"T	42.810847000	-108.703944000	5376.9	153.237	101.32"
"T	42.811628000	-108.704859000	5380.0	153.308	375.91"
"T	42.811846000	-108.705105000	5380.2	153.328	103.30"
"T	42.812946000	-108.706420000	5385.0	153.429	534.08"
"T	42.814877000	-108.708723000	5385.7	153.606	936.58"
"T	42.815757000	-108.709739000	5385.2	153.686	420.94"
"T	42.816773000	-108.710999000	5383.5	153.781	501.42"
"T	42.816966000	-108.711198000	5383.7	153.798	88.31"
"T	42.817218000	-108.711481000	5384.2	153.820	119.17"
"T	42.817594000	-108.711900000	5385.2	153.854	177.25"
"T	42.818265000	-108.712751000	5401.5	153.917	334.58"
"T	42.818862000	-108.713443000	5415.1	153.971	286.04"
"T	42.819067000	-108.713671000	5419.6	153.990	96.56"
"T	42.820563000	-108.715500000	5441.6	154.129	733.55"
"T	42.820663000	-108.715609000	5442.8	154.137	46.73"
"T	42.820778000	-108.715743000	5445.3	154.148	55.22"
"T	42.820888000	-108.715848000	5448.4	154.157	49.00"
"T	42.820939000	-108.715900000	5449.7	154.162	23.24"
"T	42.821253000	-108.716221000	5459.4	154.189	143.23"
"T	42.821567000	-108.716551000	5466.1	154.216	144.69"
"T	42.821844000	-108.716769000	5472.3	154.238	116.68"
"T	42.821986000	-108.716890000	5473.4	154.250	61.09"
"T	42.822926000	-108.717482000	5479.0	154.321	377.62"
"T	42.823417000	-108.717705000	5476.3	154.357	188.69"
"T	42.824258000	-108.717944000	5466.5	154.416	313.15"
"T	42.824523000	-108.718020000	5468.0	154.435	98.71"
"T	42.824870000	-108.718153000	5466.4	154.460	131.41"
"T	42.826335000	-108.718859000	5431.6	154.567	566.54"
"T	42.826425000	-108.718910000	5425.5	154.574	35.54"
"T	42.826676000	-108.719053000	5420.7	154.593	99.20"
"T	42.827180000	-108.719501000	5422.8	154.634	219.52"
"T	42.828088000	-108.720481000	5408.4	154.714	422.65"
"T	42.828840000	-108.721359000	5398.7	154.783	361.38"
"T	42.830188000	-108.722902000	5388.3	154.904	642.43"
"T	42.830611000	-108.723323000	5385.2	154.941	191.11"
"T	42.830916000	-108.723763000	5384.0	154.971	162.14"
"T	42.831065000	-108.723978000	5384.7	154.986	79.22"
"T	42.831461000	-108.724483000	5380.0	155.024	197.95"
"T	42.831579000	-108.724750000	5377.2	155.040	83.54"
"T	42.831772000	-108.725189000	5370.0	155.066	137.17"
"T	42.831970000	-108.725695000	5361.4	155.095	153.73"
"T	42.832046000	-108.725989000	5350.5	155.111	83.59"
"T	42.832199000	-108.726702000	5342.5	155.148	199.23"
"T	42.832209000	-108.726744000	5341.8	155.151	11.84"
"T	42.832290000	-108.727207000	5344.2	155.175	127.66"
"T	42.832337000	-108.727419000	5345.0	155.186	59.39"
"T	42.832746000	-108.729166000	5351.7	155.279	491.77"
"T	42.833154000	-108.731209000	5355.0	155.387	567.84"
"T	42.833177000	-108.731313000	5355.2	155.392	29.13"
"T	42.833565000	-108.733128000	5358.0	155.488	506.99"
"T	42.833588000	-108.733236000	5358.1	155.494	30.16"
"T	42.833841000	-108.734470000	5357.8	155.559	343.62"
"T	42.833960000	-108.735047000	5358.3	155.589	160.74"
"T	42.833985000	-108.735170000	5358.4	155.596	34.23"
"T	42.834007000	-108.735274000	5358.6	155.601	29.03"
"T	42.834433000	-108.737300000	5360.5	155.708	565.20"
"T	42.834863000	-108.739316000	5362.2	155.815	563.02"
"T	42.835012000	-108.740019000	5363.6	155.852	196.24"
"T	42.835164000	-108.740736000	5365.2	155.890	200.15"
"T	42.835291000	-108.741337000	5366.3	155.922	167.72"
"T	42.835688000	-108.743203000	5370.1	156.021	521.02"
"T	42.835723000	-108.743366000	5370.6	156.029	45.55"
"T	42.835871000	-108.744028000	5372.0	156.064	185.58"
"T	42.835966000	-108.744321000	5372.4	156.081	85.88"
"T	42.836153000	-108.744634000	5372.7	156.101	108.14"
"T	42.836405000	-108.744794000	5372.2	156.120	101.38"
"T	42.836633000	-108.744837000	5371.6	156.136	83.90"
"T	42.836756000	-108.744860000	5371.2	156.145	45.25"
"T	42.837146000	-108.744872000	5370.3	156.172	142.18"
"T	42.837736000	-108.744877000	5368.9	156.212	215.04"
"T	42.838279000	-108.744882000	5367.5	156.250	197.91"
"T	42.838539000	-108.744875000	5366.5	156.268	94.78"
"T	42.838851000	-108.744888000	5365.0	156.289	113.77"
"T	42.839002000	-108.744895000	5364.3	156.300	55.07"
"T	42.839370000	-108.744904000	5362.8	156.325	134.15"
"T	42.839612000	-108.744941000	5362.4	156.342	88.76"
"T	42.839855000	-108.744978000	5362.0	156.359	89.12"
"T	42.839924000	-108.744997000	5361.8	156.364	25.66"
"T	42.840460000	-108.745143000	5359.3	156.402	199.24"
"T	42.840579000	-108.745176000	5358.7	156.410	44.27"
"T	42.841072000	-108.745385000	5355.6	156.446	188.22"
"T	42.841188000	-108.745434000	5354.8	156.454	44.27"
"T	42.841637000	-108.745707000	5352.0	156.488	179.28"
"T	42.841580000	-108.745873000	5352.2	156.497	49.13"
""
"type	latitude	longitude	altitude (ft)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc"
"T	42.841584000	-108.745861000	5352.2	0.000		#0288d1	1.00	1.2			F. Lander to Montpelier"
"T	42.841637000	-108.745707000	5352.0	0.009	45.60"
"T	42.841188000	-108.745434000	5354.8	0.043	179.28"
"T	42.840579000	-108.745176000	5358.7	0.087	232.50"
"T	42.840460000	-108.745143000	5359.3	0.095	44.27"
"T	42.839924000	-108.744997000	5361.8	0.133	199.24"
"T	42.839855000	-108.744978000	5362.0	0.138	25.66"
"T	42.839612000	-108.744941000	5362.4	0.154	89.12"
"T	42.839370000	-108.744904000	5362.8	0.171	88.76"
"T	42.839002000	-108.744895000	5364.3	0.197	134.15"
"T	42.838851000	-108.744888000	5365.0	0.207	55.07"
"T	42.838539000	-108.744875000	5366.5	0.229	113.77"
"T	42.838279000	-108.744882000	5367.5	0.247	94.78"
"T	42.837736000	-108.744877000	5368.9	0.284	197.91"
"T	42.837146000	-108.744872000	5370.3	0.325	215.04"
"T	42.836756000	-108.744860000	5371.2	0.352	142.18"
"T	42.836633000	-108.744837000	5371.6	0.360	45.25"
"T	42.836405000	-108.744794000	5372.2	0.376	83.90"
"T	42.836153000	-108.744634000	5372.7	0.395	101.38"
"T	42.835966000	-108.744321000	5372.4	0.416	108.14"
"T	42.835871000	-108.744028000	5372.0	0.432	85.88"
"T	42.835723000	-108.743366000	5370.6	0.467	185.58"
"T	42.835291000	-108.741337000	5366.3	0.575	566.57"
"T	42.835164000	-108.740736000	5365.2	0.606	167.72"
"T	42.835012000	-108.740019000	5363.6	0.644	200.15"
"T	42.834879000	-108.739392000	5362.4	0.677	175.03"
"T	42.834863000	-108.739316000	5362.2	0.681	21.20"
"T	42.834433000	-108.737300000	5360.5	0.788	563.02"
"T	42.834007000	-108.735274000	5358.6	0.895	565.20"
"T	42.833985000	-108.735170000	5358.4	0.901	29.03"
"T	42.833960000	-108.735047000	5358.3	0.907	34.23"
"T	42.833841000	-108.734470000	5357.8	0.938	160.74"
"T	42.833588000	-108.733236000	5358.1	1.003	343.62"
"T	42.833565000	-108.733128000	5358.0	1.008	30.16"
"T	42.833177000	-108.731313000	5355.2	1.104	506.99"
"T	42.833154000	-108.731209000	5355.0	1.110	29.13"
"T	42.832746000	-108.729166000	5351.7	1.217	567.84"
"T	42.832337000	-108.727419000	5345.0	1.311	491.77"
"T	42.832290000	-108.727207000	5344.2	1.322	59.39"
"T	42.832209000	-108.726744000	5341.8	1.346	127.66"
"T	42.832199000	-108.726702000	5342.5	1.348	11.84"
"T	42.832046000	-108.725989000	5350.5	1.386	199.23"
"T	42.831970000	-108.725695000	5361.4	1.402	83.59"
"T	42.831772000	-108.725189000	5370.0	1.431	153.73"
"T	42.831579000	-108.724750000	5377.2	1.457	137.17"
"T	42.831461000	-108.724483000	5380.0	1.473	83.54"
"T	42.831148000	-108.724084000	5384.3	1.502	156.43"
"T	42.831065000	-108.723978000	5384.7	1.510	41.52"
"T	42.830611000	-108.723323000	5385.2	1.556	241.36"
"T	42.830188000	-108.722902000	5388.3	1.592	191.11"
"T	42.828840000	-108.721359000	5398.7	1.714	642.43"
"T	42.828088000	-108.720481000	5408.4	1.782	361.38"
"T	42.827180000	-108.719501000	5422.8	1.862	422.65"
"T	42.826676000	-108.719053000	5420.7	1.904	219.52"
"T	42.826425000	-108.718910000	5425.5	1.923	99.20"
"T	42.826335000	-108.718859000	5431.6	1.929	35.54"
"T	42.824870000	-108.718153000	5466.4	2.037	566.54"
"T	42.824523000	-108.718020000	5468.0	2.062	131.41"
"T	42.824258000	-108.717944000	5466.5	2.080	98.71"
"T	42.823417000	-108.717705000	5476.3	2.140	313.15"
"T	42.822926000	-108.717482000	5479.0	2.175	188.69"
"T	42.821986000	-108.716890000	5473.4	2.247	377.62"
"T	42.821844000	-108.716769000	5472.3	2.258	61.09"
"T	42.821567000	-108.716551000	5466.1	2.280	116.68"
"T	42.821253000	-108.716221000	5459.4	2.308	144.69"
"T	42.820939000	-108.715900000	5449.7	2.335	143.23"
"T	42.820888000	-108.715848000	5448.4	2.339	23.24"
"T	42.820778000	-108.715743000	5445.3	2.349	49.00"
"T	42.820663000	-108.715609000	5442.8	2.359	55.22"
"T	42.820563000	-108.715500000	5441.6	2.368	46.73"
"T	42.819067000	-108.713671000	5419.6	2.507	733.55"
"T	42.818862000	-108.713443000	5415.1	2.525	96.56"
"T	42.818265000	-108.712751000	5401.5	2.579	286.04"
"T	42.817594000	-108.711900000	5385.2	2.643	334.58"
"T	42.817218000	-108.711481000	5384.2	2.676	177.25"
"T	42.816966000	-108.711198000	5383.7	2.699	119.17"
"T	42.816773000	-108.710999000	5383.5	2.716	88.31"
"T	42.815757000	-108.709739000	5385.2	2.811	501.42"
"T	42.814877000	-108.708723000	5385.7	2.890	420.94"
"T	42.812946000	-108.706420000	5385.0	3.068	936.58"
"T	42.811846000	-108.705105000	5380.2	3.169	534.08"
"T	42.811628000	-108.704859000	5380.0	3.188	103.30"
"T	42.810847000	-108.703944000	5376.9	3.260	375.91"
"T	42.810630000	-108.703708000	5376.3	3.279	101.32"
"T	42.810097000	-108.703002000	5368.2	3.330	271.35"
"T	42.808283000	-108.700843000	5351.7	3.497	879.07"
"T	42.807476000	-108.699899000	5350.3	3.570	388.18"
"T	42.807338000	-108.699737000	5347.5	3.583	66.48"
"T	42.806264000	-108.698311000	5353.1	3.686	547.42"
"T	42.806206000	-108.698222000	5353.4	3.693	31.90"
"T	42.805824000	-108.697628000	5351.0	3.733	211.65"
"T	42.805186000	-108.696513000	5345.8	3.804	378.95"
"T	42.805053000	-108.696235000	5344.1	3.821	88.97"
"T	42.804842000	-108.695844000	5338.2	3.846	130.09"
"T	42.804725000	-108.695603000	5336.0	3.861	77.47"
"T	42.804315000	-108.694753000	5331.1	3.912	272.70"
"T	42.803449000	-108.693041000	5343.3	4.018	557.42"
"T	42.802821000	-108.691628000	5344.9	4.102	442.94"
"T	42.802457000	-108.690876000	5342.0	4.147	241.52"
"T	42.802119000	-108.690111000	5340.4	4.193	239.43"
"T	42.801159000	-108.688107000	5325.6	4.314	641.63"
"T	42.799869000	-108.685448000	5357.2	4.476	854.59"
"T	42.799280000	-108.684321000	5368.5	4.546	370.91"
"T	42.798416000	-108.682964000	5381.5	4.638	481.47"
"T	42.797511000	-108.681693000	5374.3	4.727	474.52"
"T	42.797300000	-108.681465000	5367.0	4.746	98.28"
"T	42.796132000	-108.680239000	5360.7	4.848	538.05"
"T	42.794349000	-108.678524000	5323.8	4.999	796.36"
"T	42.792556000	-108.676796000	5335.3	5.151	801.36"
"T	42.791201000	-108.675416000	5333.7	5.267	617.33"
